domain,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
www.protothema.gr,-0.15639937524596612,0.2376040629996791,0.4351590007215007,0.17861213464486814,20.0
www.newsit.gr,-0.14563720538720534,0.28022560813776765,0.4497138047138047,0.11869806921543338,10.0
i-epikaira.blogspot.com,0.0,1.0,0.0,1.0,1.0
www.alphafreepress.gr,0.0,1.0,0.0,1.0,1.0
www.naftemporiki.gr,0.0,1.0,0.0,1.0,1.0
www.skai.gr,0.0,1.0,0.0,1.0,1.0
